Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Passages,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Treatment,create_date,version
SRR1700170,RNA-Seq,51,453901734,PRJNA269761,SAMN03256481,299793623,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802694,GSM1562692,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562692,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700171,RNA-Seq,51,669667485,PRJNA269761,SAMN03256489,414201603,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX802695,GSM1562693,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562693,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700172,RNA-Seq,51,560446599,PRJNA269761,SAMN03256716,350071496,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX802696,GSM1562694,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562694,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700173,RNA-Seq,51,574440846,PRJNA269761,SAMN03256828,356958218,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802697,GSM1562695,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562695,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:13:00Z,1
SRR1700174,RNA-Seq,51,408483939,PRJNA269761,SAMN03256805,253849225,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802698,GSM1562696,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562696,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700175,RNA-Seq,51,352888227,PRJNA269761,SAMN03256922,218189941,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_s3_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX802699,GSM1562697,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562697,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700176,RNA-Seq,51,586188441,PRJNA269761,SAMN03256814,373695210,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802700,GSM1562698,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562698,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700177,RNA-Seq,51,527445621,PRJNA269761,SAMN03256854,313796618,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_ncbi_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX802701,GSM1562699,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562699,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700178,RNA-Seq,51,207867483,PRJNA269761,SAMN03256893,135195370,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802702,GSM1562700,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562700,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:13:00Z,1
SRR1700179,RNA-Seq,51,134147238,PRJNA269761,SAMN03256804,93835586,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_ncbi_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802703,GSM1562701,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562701,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:13:00Z,1
SRR1700180,RNA-Seq,51,228245808,PRJNA269761,SAMN03256870,138613880,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802704,GSM1562702,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562702,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:13:00Z,1
SRR1700181,RNA-Seq,51,168509712,PRJNA269761,SAMN03256827,118470758,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802705,GSM1562703,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562703,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:13:00Z,1
SRR1700182,RNA-Seq,51,262644645,PRJNA269761,SAMN03256859,162579954,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802706,GSM1562704,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562704,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700183,RNA-Seq,51,337253055,PRJNA269761,SAMN03256808,232673667,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802707,GSM1562705,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562705,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700184,RNA-Seq,51,232821936,PRJNA269761,SAMN03256907,152270164,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802708,GSM1562706,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562706,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700185,RNA-Seq,51,383821920,PRJNA269761,SAMN03256887,229036676,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802709,GSM1562707,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562707,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700186,RNA-Seq,51,327128382,PRJNA269761,SAMN03256731,192962940,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802710,GSM1562708,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562708,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700187,RNA-Seq,51,328898337,PRJNA269761,SAMN03256892,207649516,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX802711,GSM1562709,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562709,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700188,RNA-Seq,51,234931143,PRJNA269761,SAMN03256740,144418031,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802712,GSM1562710,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562710,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700189,RNA-Seq,51,289330752,PRJNA269761,SAMN03256813,186288881,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802713,GSM1562711,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562711,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700190,RNA-Seq,51,646554285,PRJNA269761,SAMN03256900,383561965,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802714,GSM1562712,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562712,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700191,RNA-Seq,51,412027725,PRJNA269761,SAMN03256855,244209452,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802715,GSM1562713,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562713,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700192,RNA-Seq,51,382534425,PRJNA269761,SAMN03256844,227671416,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802716,GSM1562714,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562714,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:14:00Z,1
SRR1700193,RNA-Seq,51,301657248,PRJNA269761,SAMN03256867,181032204,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX802717,GSM1562715,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562715,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700194,RNA-Seq,51,645270003,PRJNA269761,SAMN03256781,380346302,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802718,GSM1562716,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562716,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700195,RNA-Seq,51,323074341,PRJNA269761,SAMN03256822,197766606,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802719,GSM1562717,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562717,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700196,RNA-Seq,51,270294186,PRJNA269761,SAMN03256839,160458236,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802720,GSM1562718,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562718,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700197,RNA-Seq,51,431610348,PRJNA269761,SAMN03256774,269196361,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_ncbi_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX802721,GSM1562719,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562719,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:16:00Z,1
SRR1700198,RNA-Seq,51,362774475,PRJNA269761,SAMN03256847,212374884,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802722,GSM1562720,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562720,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700199,RNA-Seq,51,266529111,PRJNA269761,SAMN03256791,173148284,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802723,GSM1562721,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562721,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700200,RNA-Seq,51,220782009,PRJNA269761,SAMN03256741,139691413,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802724,GSM1562722,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562722,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700201,RNA-Seq,51,249764493,PRJNA269761,SAMN03256829,150616089,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_ncbi_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX802725,GSM1562723,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562723,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700202,RNA-Seq,51,507746004,PRJNA269761,SAMN03256772,306595928,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX802726,GSM1562724,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562724,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:16:00Z,1
SRR1700203,RNA-Seq,51,372155415,PRJNA269761,SAMN03256749,221938782,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802727,GSM1562725,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562725,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:16:00Z,1
SRR1700204,RNA-Seq,51,385910319,PRJNA269761,SAMN03256734,230656515,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802728,GSM1562726,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562726,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:15:00Z,1
SRR1700205,RNA-Seq,51,581729358,PRJNA269761,SAMN03256780,343508233,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802729,GSM1562727,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562727,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:18:00Z,1
SRR1700206,RNA-Seq,51,429079167,PRJNA269761,SAMN03256789,256800252,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802730,GSM1562728,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562728,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700207,RNA-Seq,51,291127941,PRJNA269761,SAMN03256862,172030297,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802731,GSM1562729,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562729,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700208,RNA-Seq,51,635539305,PRJNA269761,SAMN03256819,371207202,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802732,GSM1562730,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562730,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700209,RNA-Seq,51,415501488,PRJNA269761,SAMN03256820,244132926,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802733,GSM1562731,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562731,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700210,RNA-Seq,51,338541978,PRJNA269761,SAMN03256771,205554616,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802734,GSM1562732,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562732,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700211,RNA-Seq,51,368096580,PRJNA269761,SAMN03256843,217323038,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802735,GSM1562733,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562733,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700212,RNA-Seq,51,397298721,PRJNA269761,SAMN03256895,236211315,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX802736,GSM1562734,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562734,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700213,RNA-Seq,51,489962610,PRJNA269761,SAMN03256762,303942510,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802737,GSM1562735,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562735,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700214,RNA-Seq,51,271234320,PRJNA269761,SAMN03256761,168058589,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX802738,GSM1562736,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562736,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:16:00Z,1
SRR1700215,RNA-Seq,51,625240110,PRJNA269761,SAMN03256726,383769754,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX802739,GSM1562737,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562737,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700216,RNA-Seq,51,671723091,PRJNA269761,SAMN03256874,412457348,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802740,GSM1562738,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562738,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700217,RNA-Seq,51,395597004,PRJNA269761,SAMN03256882,244866991,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_ncbi_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX802741,GSM1562739,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562739,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700218,RNA-Seq,51,380426697,PRJNA269761,SAMN03256810,235583379,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802742,GSM1562740,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562740,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700219,RNA-Seq,51,398367375,PRJNA269761,SAMN03256760,243353356,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802743,GSM1562741,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562741,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700220,RNA-Seq,51,409831920,PRJNA269761,SAMN03256788,250977973,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX802744,GSM1562742,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562742,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700221,RNA-Seq,51,387873921,PRJNA269761,SAMN03256799,235867961,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802745,GSM1562743,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562743,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:17:00Z,1
SRR1700222,RNA-Seq,51,556178868,PRJNA269761,SAMN03256737,340970834,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802746,GSM1562744,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562744,single H1-Fucci cell sorted from S phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:18:00Z,1
