Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,facs_sorting,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,PASSAGE,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR2978454,RNA-Seq,51,456567198,PRJNA305280,SAMN04322305,292594366,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468041,FACS sorted by TROP2+,GSM1965767,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965767,trophoblast-like cells differentiated from H1,SRP067036
SRR2978455,RNA-Seq,51,558105954,PRJNA305280,SAMN04322306,345476673,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468042,FACS sorted by TROP2+,GSM1965768,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965768,trophoblast-like cells differentiated from H1,SRP067036
SRR2978456,RNA-Seq,51,605766831,PRJNA305280,SAMN04322307,375387022,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468043,FACS sorted by TROP2+,GSM1965769,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965769,trophoblast-like cells differentiated from H1,SRP067036
SRR2978457,RNA-Seq,51,524861553,PRJNA305280,SAMN04322308,325089949,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468044,FACS sorted by TROP2+,GSM1965770,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965770,trophoblast-like cells differentiated from H1,SRP067036
SRR2978458,RNA-Seq,51,511610427,PRJNA305280,SAMN04322311,318987115,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468045,FACS sorted by TROP2+,GSM1965771,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965771,trophoblast-like cells differentiated from H1,SRP067036
SRR2978459,RNA-Seq,51,585994131,PRJNA305280,SAMN04322312,369359240,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468047,FACS sorted by TROP2+,GSM1965772,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965772,trophoblast-like cells differentiated from H1,SRP067036
SRR2978460,RNA-Seq,51,446167278,PRJNA305280,SAMN04322495,281599449,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468048,FACS sorted by TROP2+,GSM1965773,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965773,trophoblast-like cells differentiated from H1,SRP067036
SRR2978461,RNA-Seq,51,407688441,PRJNA305280,SAMN04322496,256364337,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468049,FACS sorted by TROP2+,GSM1965774,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965774,trophoblast-like cells differentiated from H1,SRP067036
SRR2978462,RNA-Seq,51,490543449,PRJNA305280,SAMN04322497,313728510,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468050,FACS sorted by TROP2+,GSM1965775,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965775,trophoblast-like cells differentiated from H1,SRP067036
SRR2978463,RNA-Seq,51,567236331,PRJNA305280,SAMN04322498,359228590,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468051,FACS sorted by TROP2+,GSM1965776,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965776,trophoblast-like cells differentiated from H1,SRP067036
SRR2978464,RNA-Seq,51,597487032,PRJNA305280,SAMN04322499,376512877,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468052,FACS sorted by TROP2+,GSM1965777,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965777,trophoblast-like cells differentiated from H1,SRP067036
SRR2978465,RNA-Seq,51,172450482,PRJNA305280,SAMN04322309,111674435,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468053,not sorted,GSM1965778,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965778,H9 cells differentiated for 0 hours,SRP067036
SRR2978466,RNA-Seq,51,107701749,PRJNA305280,SAMN04322310,72208767,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468054,not sorted,GSM1965779,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965779,H9 cells differentiated for 0 hours,SRP067036
SRR2978467,RNA-Seq,51,110355585,PRJNA305280,SAMN04322500,71689855,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468055,not sorted,GSM1965780,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965780,H9 cells differentiated for 0 hours,SRP067036
SRR2978468,RNA-Seq,51,64780914,PRJNA305280,SAMN04322501,42415088,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468056,not sorted,GSM1965781,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965781,H9 cells differentiated for 0 hours,SRP067036
SRR2978469,RNA-Seq,51,123918627,PRJNA305280,SAMN04322502,80750526,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468057,not sorted,GSM1965782,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965782,H9 cells differentiated for 0 hours,SRP067036
SRR2978470,RNA-Seq,51,112441638,PRJNA305280,SAMN04322503,73232410,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468058,not sorted,GSM1965783,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965783,H9 cells differentiated for 0 hours,SRP067036
SRR2978471,RNA-Seq,51,141846249,PRJNA305280,SAMN04322504,92412141,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468059,not sorted,GSM1965784,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965784,H9 cells differentiated for 0 hours,SRP067036
SRR2978472,RNA-Seq,51,102174165,PRJNA305280,SAMN04322505,67095406,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468060,not sorted,GSM1965785,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965785,H9 cells differentiated for 0 hours,SRP067036
SRR2978473,RNA-Seq,51,88232193,PRJNA305280,SAMN04322506,57559474,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468061,not sorted,GSM1965786,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965786,H9 cells differentiated for 0 hours,SRP067036
SRR2978474,RNA-Seq,51,98200194,PRJNA305280,SAMN04322507,64703069,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468062,not sorted,GSM1965787,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965787,H9 cells differentiated for 0 hours,SRP067036
SRR2978475,RNA-Seq,51,126236067,PRJNA305280,SAMN04322508,82175949,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468063,not sorted,GSM1965788,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965788,H9 cells differentiated for 0 hours,SRP067036
SRR2978476,RNA-Seq,51,203030133,PRJNA305280,SAMN04322509,130842791,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468064,not sorted,GSM1965789,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965789,H9 cells differentiated for 0 hours,SRP067036
SRR2978477,RNA-Seq,51,218160609,PRJNA305280,SAMN04322510,140660179,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468065,not sorted,GSM1965790,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965790,H9 cells differentiated for 0 hours,SRP067036
SRR2978478,RNA-Seq,51,119403444,PRJNA305280,SAMN04322511,78019733,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468066,not sorted,GSM1965791,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965791,H9 cells differentiated for 0 hours,SRP067036
SRR2978479,RNA-Seq,51,109336707,PRJNA305280,SAMN04322512,71121051,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468067,not sorted,GSM1965792,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965792,H9 cells differentiated for 0 hours,SRP067036
SRR2978480,RNA-Seq,51,110829528,PRJNA305280,SAMN04322513,72214994,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468068,not sorted,GSM1965793,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965793,H9 cells differentiated for 0 hours,SRP067036
SRR2978481,RNA-Seq,51,110980845,PRJNA305280,SAMN04322514,74646360,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468069,not sorted,GSM1965794,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965794,H9 cells differentiated for 0 hours,SRP067036
SRR2978482,RNA-Seq,51,162909249,PRJNA305280,SAMN04322515,105131934,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468070,not sorted,GSM1965795,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965795,H9 cells differentiated for 0 hours,SRP067036
SRR2978483,RNA-Seq,51,62422725,PRJNA305280,SAMN04322516,44508703,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468071,not sorted,GSM1965796,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965796,H9 cells differentiated for 0 hours,SRP067036
SRR2978484,RNA-Seq,51,72960957,PRJNA305280,SAMN04322517,47251883,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468072,not sorted,GSM1965797,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965797,H9 cells differentiated for 0 hours,SRP067036
SRR2978485,RNA-Seq,51,41826426,PRJNA305280,SAMN04322518,30581891,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468073,not sorted,GSM1965798,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965798,H9 cells differentiated for 0 hours,SRP067036
SRR2978486,RNA-Seq,51,82479648,PRJNA305280,SAMN04322519,58494969,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468074,not sorted,GSM1965799,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965799,H9 cells differentiated for 0 hours,SRP067036
SRR2978487,RNA-Seq,51,164862600,PRJNA305280,SAMN04322520,108005275,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468075,not sorted,GSM1965800,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965800,H9 cells differentiated for 0 hours,SRP067036
SRR2978488,RNA-Seq,51,178549266,PRJNA305280,SAMN04322521,114976383,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468076,not sorted,GSM1965801,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965801,H9 cells differentiated for 0 hours,SRP067036
SRR2978489,RNA-Seq,51,93819345,PRJNA305280,SAMN04322522,64186386,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468077,not sorted,GSM1965802,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965802,H9 cells differentiated for 0 hours,SRP067036
SRR2978490,RNA-Seq,51,100405587,PRJNA305280,SAMN04322523,65379450,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468078,not sorted,GSM1965803,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965803,H9 cells differentiated for 0 hours,SRP067036
SRR2978491,RNA-Seq,51,108505356,PRJNA305280,SAMN04322492,71019042,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468079,not sorted,GSM1965804,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965804,H9 cells differentiated for 0 hours,SRP067036
SRR2978492,RNA-Seq,51,92970756,PRJNA305280,SAMN04322493,62032084,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468080,not sorted,GSM1965805,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965805,H9 cells differentiated for 0 hours,SRP067036
SRR2978493,RNA-Seq,51,103352469,PRJNA305280,SAMN04322494,67655612,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468081,not sorted,GSM1965806,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965806,H9 cells differentiated for 0 hours,SRP067036
SRR2978494,RNA-Seq,51,128214459,PRJNA305280,SAMN04322584,83308189,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468082,not sorted,GSM1965807,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965807,H9 cells differentiated for 0 hours,SRP067036
SRR2978495,RNA-Seq,51,77326965,PRJNA305280,SAMN04322585,50846059,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468083,not sorted,GSM1965808,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965808,H9 cells differentiated for 0 hours,SRP067036
SRR2978496,RNA-Seq,51,81463881,PRJNA305280,SAMN04322586,52675854,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468084,not sorted,GSM1965809,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965809,H9 cells differentiated for 0 hours,SRP067036
SRR2978497,RNA-Seq,51,73615083,PRJNA305280,SAMN04322587,50759016,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468085,not sorted,GSM1965810,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965810,H9 cells differentiated for 0 hours,SRP067036
SRR2978498,RNA-Seq,51,123736455,PRJNA305280,SAMN04322588,80638299,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468086,not sorted,GSM1965811,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965811,H9 cells differentiated for 0 hours,SRP067036
SRR2978499,RNA-Seq,51,146939160,PRJNA305280,SAMN04322589,97159010,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468087,not sorted,GSM1965812,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965812,H9 cells differentiated for 0 hours,SRP067036
SRR2978500,RNA-Seq,51,186212373,PRJNA305280,SAMN04322590,119416139,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468088,not sorted,GSM1965813,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965813,H9 cells differentiated for 0 hours,SRP067036
SRR2978501,RNA-Seq,51,94435629,PRJNA305280,SAMN04322591,61428498,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468089,not sorted,GSM1965814,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965814,H9 cells differentiated for 0 hours,SRP067036
SRR2978502,RNA-Seq,51,112341576,PRJNA305280,SAMN04322592,72549896,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468090,not sorted,GSM1965815,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965815,H9 cells differentiated for 0 hours,SRP067036
SRR2978503,RNA-Seq,51,90656121,PRJNA305280,SAMN04322593,59197144,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468091,not sorted,GSM1965816,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965816,H9 cells differentiated for 0 hours,SRP067036
SRR2978504,RNA-Seq,51,87736728,PRJNA305280,SAMN04322594,57551883,GEO,public,fastq,s3,s3.us-east-1,SRX1468092,not sorted,GSM1965817,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965817,H9 cells differentiated for 0 hours,SRP067036
SRR2978505,RNA-Seq,51,117358854,PRJNA305280,SAMN04322595,75921716,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468093,not sorted,GSM1965818,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965818,H9 cells differentiated for 0 hours,SRP067036
SRR2978506,RNA-Seq,51,76166970,PRJNA305280,SAMN04322596,50102048,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468094,not sorted,GSM1965819,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965819,H9 cells differentiated for 0 hours,SRP067036
SRR2978507,RNA-Seq,51,79035720,PRJNA305280,SAMN04322597,51492803,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468095,not sorted,GSM1965820,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965820,H9 cells differentiated for 0 hours,SRP067036
SRR2978508,RNA-Seq,51,81578835,PRJNA305280,SAMN04322598,53456565,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468096,not sorted,GSM1965821,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965821,H9 cells differentiated for 0 hours,SRP067036
SRR2978509,RNA-Seq,51,95933397,PRJNA305280,SAMN04322599,62390819,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468097,not sorted,GSM1965822,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965822,H9 cells differentiated for 0 hours,SRP067036
SRR2978510,RNA-Seq,51,146295540,PRJNA305280,SAMN04322600,94356084,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468098,not sorted,GSM1965823,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965823,H9 cells differentiated for 0 hours,SRP067036
SRR2978512,RNA-Seq,51,88585572,PRJNA305280,SAMN04322601,59630890,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468099,not sorted,GSM1965824,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965824,H9 cells differentiated for 0 hours,SRP067036
SRR2978513,RNA-Seq,51,94075824,PRJNA305280,SAMN04322602,61492463,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468100,not sorted,GSM1965825,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965825,H9 cells differentiated for 0 hours,SRP067036
SRR2978514,RNA-Seq,51,79177857,PRJNA305280,SAMN04322603,54292962,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468101,not sorted,GSM1965826,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965826,H9 cells differentiated for 0 hours,SRP067036
SRR2978515,RNA-Seq,51,93183783,PRJNA305280,SAMN04322604,61161499,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468102,not sorted,GSM1965827,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965827,H9 cells differentiated for 0 hours,SRP067036
SRR2978516,RNA-Seq,51,91005624,PRJNA305280,SAMN04322605,59676260,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468103,not sorted,GSM1965828,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965828,H9 cells differentiated for 0 hours,SRP067036
SRR2978517,RNA-Seq,51,116300808,PRJNA305280,SAMN04322606,76144650,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468104,not sorted,GSM1965829,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965829,H9 cells differentiated for 0 hours,SRP067036
SRR2978518,RNA-Seq,51,67524867,PRJNA305280,SAMN04322607,44492587,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468105,not sorted,GSM1965830,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965830,H9 cells differentiated for 0 hours,SRP067036
SRR2978519,RNA-Seq,51,59133480,PRJNA305280,SAMN04322608,39009934,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468106,not sorted,GSM1965831,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965831,H9 cells differentiated for 0 hours,SRP067036
SRR2978520,RNA-Seq,51,78368232,PRJNA305280,SAMN04322609,51694617,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468107,not sorted,GSM1965832,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965832,H9 cells differentiated for 0 hours,SRP067036
SRR2978521,RNA-Seq,51,109955643,PRJNA305280,SAMN04322610,71874891,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468108,not sorted,GSM1965833,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965833,H9 cells differentiated for 0 hours,SRP067036
SRR2978522,RNA-Seq,51,117158169,PRJNA305280,SAMN04322556,76555447,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468109,not sorted,GSM1965834,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965834,H9 cells differentiated for 0 hours,SRP067036
SRR2978523,RNA-Seq,51,210428346,PRJNA305280,SAMN04322557,135222289,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468110,not sorted,GSM1965835,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965835,H9 cells differentiated for 0 hours,SRP067036
SRR2978524,RNA-Seq,51,104889558,PRJNA305280,SAMN04322558,70826898,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468111,not sorted,GSM1965836,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965836,H9 cells differentiated for 0 hours,SRP067036
SRR2978525,RNA-Seq,51,95970117,PRJNA305280,SAMN04322559,62641297,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468112,not sorted,GSM1965837,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1965837,H9 cells differentiated for 0 hours,SRP067036
