Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,Experiment,Experiment.1,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,major_cell_type,Organism,Platform,protocol,ReleaseDate,Sample Name,source_name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region
SRR3639492,RNA-Seq,150,64843200,PRJNA324641,SAMN05211306,21892094,GEO,public,SRX1826874,OGC07-sal,GSM2189676,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189676,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639493,RNA-Seq,150,64030350,PRJNA324641,SAMN05211306,21730347,GEO,public,SRX1826874,OGC07-sal,GSM2189676,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189676,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639494,RNA-Seq,150,792600,PRJNA324641,SAMN05211307,302826,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639495,RNA-Seq,150,786900,PRJNA324641,SAMN05211307,303381,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639496,RNA-Seq,150,781050,PRJNA324641,SAMN05211307,302781,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639497,RNA-Seq,150,751650,PRJNA324641,SAMN05211307,292819,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639498,RNA-Seq,150,69438900,PRJNA324641,SAMN05211307,25838809,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639499,RNA-Seq,150,66929100,PRJNA324641,SAMN05211307,24950154,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,-,-,-
SRR3639500,RNA-Seq,150,67763550,PRJNA324641,SAMN05211307,25422298,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639501,RNA-Seq,150,67333650,PRJNA324641,SAMN05211307,25269590,GEO,public,SRX1826875,OGC07-sal,GSM2189677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189677,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639502,RNA-Seq,150,34830150,PRJNA324641,SAMN05211410,11675058,GEO,public,SRX1826876,OGC09-sal,GSM2189678,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189678,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639503,RNA-Seq,150,34844100,PRJNA324641,SAMN05211410,11747307,GEO,public,SRX1826876,OGC09-sal,GSM2189678,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189678,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639504,RNA-Seq,150,34430850,PRJNA324641,SAMN05211410,11663166,GEO,public,SRX1826876,OGC09-sal,GSM2189678,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189678,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639505,RNA-Seq,150,34205700,PRJNA324641,SAMN05211410,11668957,GEO,public,SRX1826876,OGC09-sal,GSM2189678,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189678,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639506,RNA-Seq,150,62186700,PRJNA324641,SAMN05211411,26197209,GEO,public,SRX1826877,OGC09-sal,GSM2189679,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189679,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639507,RNA-Seq,150,60454650,PRJNA324641,SAMN05211411,25567842,GEO,public,SRX1826877,OGC09-sal,GSM2189679,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189679,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639508,RNA-Seq,150,61078800,PRJNA324641,SAMN05211411,26106889,GEO,public,SRX1826877,OGC09-sal,GSM2189679,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189679,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639509,RNA-Seq,150,60617850,PRJNA324641,SAMN05211411,25834893,GEO,public,SRX1826877,OGC09-sal,GSM2189679,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189679,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639510,RNA-Seq,150,54319200,PRJNA324641,SAMN05211412,17980001,GEO,public,SRX1826878,OGC07-sal,GSM2189680,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189680,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639511,RNA-Seq,150,53892600,PRJNA324641,SAMN05211412,17908513,GEO,public,SRX1826878,OGC07-sal,GSM2189680,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189680,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639512,RNA-Seq,150,53695500,PRJNA324641,SAMN05211412,17969969,GEO,public,SRX1826878,OGC07-sal,GSM2189680,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189680,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639513,RNA-Seq,150,52854000,PRJNA324641,SAMN05211412,17751699,GEO,public,SRX1826878,OGC07-sal,GSM2189680,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189680,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639514,RNA-Seq,150,71384700,PRJNA324641,SAMN05211413,26848774,GEO,public,SRX1826879,OGC11-sal,GSM2189681,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189681,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639515,RNA-Seq,150,68798850,PRJNA324641,SAMN05211413,25844065,GEO,public,SRX1826879,OGC11-sal,GSM2189681,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189681,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639516,RNA-Seq,150,69534150,PRJNA324641,SAMN05211413,26317220,GEO,public,SRX1826879,OGC11-sal,GSM2189681,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189681,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639517,RNA-Seq,150,69462450,PRJNA324641,SAMN05211413,26334906,GEO,public,SRX1826879,OGC11-sal,GSM2189681,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189681,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639518,RNA-Seq,150,46672500,PRJNA324641,SAMN05211308,17421194,GEO,public,SRX1826880,OGC16-sal,GSM2189682,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189682,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639519,RNA-Seq,150,46253850,PRJNA324641,SAMN05211308,17353233,GEO,public,SRX1826880,OGC16-sal,GSM2189682,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189682,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639520,RNA-Seq,150,46076100,PRJNA324641,SAMN05211308,17425570,GEO,public,SRX1826880,OGC16-sal,GSM2189682,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189682,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639521,RNA-Seq,150,45784500,PRJNA324641,SAMN05211308,17323200,GEO,public,SRX1826880,OGC16-sal,GSM2189682,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189682,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639522,RNA-Seq,150,82435800,PRJNA324641,SAMN05211309,28508914,GEO,public,SRX1826881,OGC16-sal,GSM2189683,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189683,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639523,RNA-Seq,150,67500,PRJNA324641,SAMN05211310,63096,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639524,RNA-Seq,150,63450,PRJNA324641,SAMN05211310,61720,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639525,RNA-Seq,150,66300,PRJNA324641,SAMN05211310,63253,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639526,RNA-Seq,150,63150,PRJNA324641,SAMN05211310,61718,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639527,RNA-Seq,150,74322000,PRJNA324641,SAMN05211310,27535561,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639528,RNA-Seq,150,71608200,PRJNA324641,SAMN05211310,26467749,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639529,RNA-Seq,150,72602850,PRJNA324641,SAMN05211310,27064287,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639530,RNA-Seq,150,72464700,PRJNA324641,SAMN05211310,27035187,GEO,public,SRX1826882,OGC09-sal,GSM2189684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189684,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639531,RNA-Seq,150,83564850,PRJNA324641,SAMN05211418,28864851,GEO,public,SRX1826887,OGC16-sal,GSM2189689,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189689,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639532,RNA-Seq,150,59170200,PRJNA324641,SAMN05211414,19530635,GEO,public,SRX1826883,OGC07-sal,GSM2189685,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189685,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639533,RNA-Seq,150,58918650,PRJNA324641,SAMN05211414,19552650,GEO,public,SRX1826883,OGC07-sal,GSM2189685,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189685,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639534,RNA-Seq,150,58457850,PRJNA324641,SAMN05211414,19515334,GEO,public,SRX1826883,OGC07-sal,GSM2189685,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189685,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639535,RNA-Seq,150,57782850,PRJNA324641,SAMN05211414,19354458,GEO,public,SRX1826883,OGC07-sal,GSM2189685,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189685,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639536,RNA-Seq,150,72420000,PRJNA324641,SAMN05211415,27288173,GEO,public,SRX1826884,OGC11-sal,GSM2189686,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189686,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639537,RNA-Seq,150,70151850,PRJNA324641,SAMN05211415,26422783,GEO,public,SRX1826884,OGC11-sal,GSM2189686,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189686,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639538,RNA-Seq,150,70930350,PRJNA324641,SAMN05211415,26908669,GEO,public,SRX1826884,OGC11-sal,GSM2189686,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189686,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639539,RNA-Seq,150,70693200,PRJNA324641,SAMN05211415,26882998,GEO,public,SRX1826884,OGC11-sal,GSM2189686,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189686,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639540,RNA-Seq,150,46037850,PRJNA324641,SAMN05211416,17142155,GEO,public,SRX1826885,OGC14-sal,GSM2189687,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189687,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639541,RNA-Seq,150,45692550,PRJNA324641,SAMN05211416,17088355,GEO,public,SRX1826885,OGC14-sal,GSM2189687,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189687,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639542,RNA-Seq,150,45369000,PRJNA324641,SAMN05211416,17103005,GEO,public,SRX1826885,OGC14-sal,GSM2189687,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189687,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639543,RNA-Seq,150,45586350,PRJNA324641,SAMN05211416,17212689,GEO,public,SRX1826885,OGC14-sal,GSM2189687,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189687,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639544,RNA-Seq,150,36275700,PRJNA324641,SAMN05211417,13570920,GEO,public,SRX1826886,OGC16-sal,GSM2189688,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189688,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639545,RNA-Seq,150,36002100,PRJNA324641,SAMN05211417,13527505,GEO,public,SRX1826886,OGC16-sal,GSM2189688,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189688,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639546,RNA-Seq,150,35808600,PRJNA324641,SAMN05211417,13565341,GEO,public,SRX1826886,OGC16-sal,GSM2189688,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189688,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639547,RNA-Seq,150,35696400,PRJNA324641,SAMN05211417,13528316,GEO,public,SRX1826886,OGC16-sal,GSM2189688,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189688,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639548,RNA-Seq,150,45797400,PRJNA324641,SAMN05211419,15123137,GEO,public,SRX1826888,OGC07-sal,GSM2189690,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189690,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639549,RNA-Seq,150,45516450,PRJNA324641,SAMN05211419,15098519,GEO,public,SRX1826888,OGC07-sal,GSM2189690,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189690,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639550,RNA-Seq,150,45272700,PRJNA324641,SAMN05211419,15109867,GEO,public,SRX1826888,OGC07-sal,GSM2189690,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189690,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639551,RNA-Seq,150,44809050,PRJNA324641,SAMN05211419,15013488,GEO,public,SRX1826888,OGC07-sal,GSM2189690,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189690,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639552,RNA-Seq,150,60092850,PRJNA324641,SAMN05211420,22639103,GEO,public,SRX1826889,OGC11-sal,GSM2189691,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189691,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639553,RNA-Seq,150,57988350,PRJNA324641,SAMN05211420,21824443,GEO,public,SRX1826889,OGC11-sal,GSM2189691,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189691,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639554,RNA-Seq,150,58591950,PRJNA324641,SAMN05211420,22218527,GEO,public,SRX1826889,OGC11-sal,GSM2189691,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189691,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639555,RNA-Seq,150,58584600,PRJNA324641,SAMN05211420,22235447,GEO,public,SRX1826889,OGC11-sal,GSM2189691,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189691,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639556,RNA-Seq,150,48502350,PRJNA324641,SAMN05211421,18045187,GEO,public,SRX1826890,OGC14-sal,GSM2189692,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189692,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639557,RNA-Seq,150,48142950,PRJNA324641,SAMN05211421,17981584,GEO,public,SRX1826890,OGC14-sal,GSM2189692,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189692,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639558,RNA-Seq,150,47664150,PRJNA324641,SAMN05211421,17948711,GEO,public,SRX1826890,OGC14-sal,GSM2189692,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189692,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639559,RNA-Seq,150,47828100,PRJNA324641,SAMN05211421,18024060,GEO,public,SRX1826890,OGC14-sal,GSM2189692,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189692,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639560,RNA-Seq,150,42168900,PRJNA324641,SAMN05211422,15724618,GEO,public,SRX1826891,OGC16-sal,GSM2189693,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189693,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639561,RNA-Seq,150,41893800,PRJNA324641,SAMN05211422,15684351,GEO,public,SRX1826891,OGC16-sal,GSM2189693,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189693,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639562,RNA-Seq,150,41497500,PRJNA324641,SAMN05211422,15658991,GEO,public,SRX1826891,OGC16-sal,GSM2189693,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189693,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639563,RNA-Seq,150,41472900,PRJNA324641,SAMN05211422,15663695,GEO,public,SRX1826891,OGC16-sal,GSM2189693,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189693,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639564,RNA-Seq,150,98326200,PRJNA324641,SAMN05211423,33857983,GEO,public,SRX1826892,OGC16-sal,GSM2189694,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189694,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639565,RNA-Seq,150,95872650,PRJNA324641,SAMN05211424,40296141,GEO,public,SRX1826893,OGC09-sal,GSM2189695,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189695,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639566,RNA-Seq,150,93161250,PRJNA324641,SAMN05211424,39260579,GEO,public,SRX1826893,OGC09-sal,GSM2189695,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189695,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3639567,RNA-Seq,150,93810900,PRJNA324641,SAMN05211424,39996246,GEO,public,SRX1826893,OGC09-sal,GSM2189695,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189695,striatum,SRP076212,sra,s3,s3.us-east-1
