Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,c1_chip_id,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,experiment_sample_name,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR1974963,prenatal 16-18 W,RNA-Seq,202,361747458,PRJNA281204,SAMN03485962,253297334,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996281,FB_S3,GSM1658321,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658321,Brain,SRP057196,cortex
SRR1974964,prenatal 16-18 W,RNA-Seq,202,368842708,PRJNA281204,SAMN03485963,257918097,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996282,FB_S3,GSM1658322,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658322,Brain,SRP057196,cortex
SRR1974965,prenatal 16-18 W,RNA-Seq,202,396700932,PRJNA281204,SAMN03485964,278335892,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996283,FB_S3,GSM1658323,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658323,Brain,SRP057196,cortex
SRR1974966,prenatal 16-18 W,RNA-Seq,202,480159858,PRJNA281204,SAMN03485965,333634501,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996284,FB_S3,GSM1658324,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658324,Brain,SRP057196,cortex
SRR1974967,prenatal 16-18 W,RNA-Seq,202,226117588,PRJNA281204,SAMN03485906,157582619,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996285,FB_S3,GSM1658325,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658325,Brain,SRP057196,cortex
SRR1974968,prenatal 16-18 W,RNA-Seq,202,434735714,PRJNA281204,SAMN03485907,303229220,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996286,FB_S3,GSM1658326,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658326,Brain,SRP057196,cortex
SRR1974969,prenatal 16-18 W,RNA-Seq,202,426707830,PRJNA281204,SAMN03485908,297963760,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996287,FB_S3,GSM1658327,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658327,Brain,SRP057196,cortex
SRR1974970,prenatal 16-18 W,RNA-Seq,202,421516632,PRJNA281204,SAMN03485909,294733104,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996288,FB_S3,GSM1658328,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658328,Brain,SRP057196,cortex
SRR1974971,prenatal 16-18 W,RNA-Seq,202,353973690,PRJNA281204,SAMN03485910,247695391,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996289,FB_S3,GSM1658329,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658329,Brain,SRP057196,cortex
SRR1974972,prenatal 16-18 W,RNA-Seq,202,387216224,PRJNA281204,SAMN03485911,270736223,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996290,FB_S3,GSM1658330,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658330,Brain,SRP057196,cortex
SRR1974973,prenatal 16-18 W,RNA-Seq,202,371486888,PRJNA281204,SAMN03485912,258395064,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996291,FB_S3,GSM1658331,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658331,Brain,SRP057196,cortex
SRR1974974,prenatal 16-18 W,RNA-Seq,202,477669198,PRJNA281204,SAMN03485913,333131175,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996292,FB_S3,GSM1658332,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658332,Brain,SRP057196,cortex
SRR1974975,prenatal 16-18 W,RNA-Seq,202,276084308,PRJNA281204,SAMN03485914,193038514,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996293,FB_S3,GSM1658333,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658333,Brain,SRP057196,cortex
SRR1974976,prenatal 16-18 W,RNA-Seq,202,301536914,PRJNA281204,SAMN03485915,209468799,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996294,FB_S3,GSM1658334,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658334,Brain,SRP057196,cortex
SRR1974977,prenatal 16-18 W,RNA-Seq,202,374753026,PRJNA281204,SAMN03485916,262523184,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996295,FB_S3,GSM1658335,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658335,Brain,SRP057196,cortex
SRR1974978,prenatal 16-18 W,RNA-Seq,202,352768962,PRJNA281204,SAMN03485917,246909871,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996296,FB_S3,GSM1658336,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658336,Brain,SRP057196,cortex
SRR1974979,prenatal 16-18 W,RNA-Seq,202,437000942,PRJNA281204,SAMN03485918,305728051,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996297,FB_S3,GSM1658337,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658337,Brain,SRP057196,cortex
SRR1974980,prenatal 16-18 W,RNA-Seq,150,143665800,PRJNA281204,SAMN03485919,68362863,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996298,FB_S6,GSM1658338,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658338,Brain,SRP057196,cortex
SRR1974981,prenatal 16-18 W,RNA-Seq,150,361904100,PRJNA281204,SAMN03485920,170853893,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996299,FB_S6,GSM1658339,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658339,Brain,SRP057196,cortex
SRR1974982,prenatal 16-18 W,RNA-Seq,150,241969050,PRJNA281204,SAMN03485921,114821155,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996300,FB_S6,GSM1658340,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658340,Brain,SRP057196,cortex
SRR1974983,prenatal 16-18 W,RNA-Seq,150,248544150,PRJNA281204,SAMN03485922,117478838,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996301,FB_S6,GSM1658341,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658341,Brain,SRP057196,cortex
SRR1974984,prenatal 16-18 W,RNA-Seq,150,257712300,PRJNA281204,SAMN03485923,124789590,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996302,FB_S6,GSM1658342,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658342,Brain,SRP057196,cortex
SRR1974985,prenatal 16-18 W,RNA-Seq,150,215458500,PRJNA281204,SAMN03485924,99648523,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996303,FB_S6,GSM1658343,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658343,Brain,SRP057196,cortex
SRR1974986,prenatal 16-18 W,RNA-Seq,150,166619400,PRJNA281204,SAMN03485925,78022146,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996304,FB_S6,GSM1658344,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658344,Brain,SRP057196,cortex
SRR1974987,prenatal 16-18 W,RNA-Seq,150,236177100,PRJNA281204,SAMN03485929,111774189,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996305,FB_S6,GSM1658345,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658345,Brain,SRP057196,cortex
SRR1974988,prenatal 16-18 W,RNA-Seq,150,195435150,PRJNA281204,SAMN03485930,90331771,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996306,FB_S6,GSM1658346,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658346,Brain,SRP057196,cortex
SRR1974989,prenatal 16-18 W,RNA-Seq,150,301217850,PRJNA281204,SAMN03485931,140920765,nochipID4,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996307,FB_S6,GSM1658347,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658347,Brain,SRP057196,cortex
SRR1974990,prenatal 16-18 W,RNA-Seq,150,233796900,PRJNA281204,SAMN03485932,111594433,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996308,FB_S6,GSM1658348,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658348,Brain,SRP057196,cortex
SRR1974991,prenatal 16-18 W,RNA-Seq,150,271787550,PRJNA281204,SAMN03485933,128343449,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996309,FB_S6,GSM1658349,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658349,Brain,SRP057196,cortex
SRR1974992,prenatal 16-18 W,RNA-Seq,150,248180700,PRJNA281204,SAMN03485934,115269760,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996310,FB_S6,GSM1658350,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658350,Brain,SRP057196,cortex
SRR1974993,prenatal 16-18 W,RNA-Seq,150,273632400,PRJNA281204,SAMN03485926,129022740,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996311,FB_S6,GSM1658351,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658351,Brain,SRP057196,cortex
SRR1974994,prenatal 16-18 W,RNA-Seq,150,262152900,PRJNA281204,SAMN03485927,122727520,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996312,FB_S6,GSM1658352,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658352,Brain,SRP057196,cortex
SRR1974995,prenatal 16-18 W,RNA-Seq,150,262578600,PRJNA281204,SAMN03485928,123612892,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996313,FB_S6,GSM1658353,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658353,Brain,SRP057196,cortex
SRR1974996,prenatal 16-18 W,RNA-Seq,150,293177850,PRJNA281204,SAMN03485935,138478796,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996314,FB_S6,GSM1658354,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658354,Brain,SRP057196,cortex
SRR1974997,prenatal 16-18 W,RNA-Seq,150,235472550,PRJNA281204,SAMN03485894,109610900,nochipID4,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996315,FB_S6,GSM1658355,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658355,Brain,SRP057196,cortex
SRR1974998,prenatal 16-18 W,RNA-Seq,150,282127950,PRJNA281204,SAMN03485895,132157354,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996316,FB_S6,GSM1658356,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658356,Brain,SRP057196,cortex
SRR1974999,prenatal 16-18 W,RNA-Seq,150,308132250,PRJNA281204,SAMN03485896,143422025,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996317,FB_S6,GSM1658357,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658357,Brain,SRP057196,cortex
SRR1975000,prenatal 16-18 W,RNA-Seq,150,258017250,PRJNA281204,SAMN03485897,120842731,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996318,FB_S6,GSM1658358,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658358,Brain,SRP057196,cortex
SRR1975001,prenatal 16-18 W,RNA-Seq,150,197019000,PRJNA281204,SAMN03485898,95823263,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996319,FB_S6,GSM1658359,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658359,Brain,SRP057196,cortex
SRR1975002,prenatal 16-18 W,RNA-Seq,150,264972150,PRJNA281204,SAMN03485899,123680658,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996320,FB_S6,GSM1658360,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658360,Brain,SRP057196,cortex
SRR1975003,prenatal 16-18 W,RNA-Seq,150,201225600,PRJNA281204,SAMN03485900,94381411,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996321,FB_S6,GSM1658361,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658361,Brain,SRP057196,cortex
SRR1975004,prenatal 16-18 W,RNA-Seq,150,202359750,PRJNA281204,SAMN03485901,94196156,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996322,FB_S6,GSM1658362,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658362,Brain,SRP057196,cortex
SRR1975005,prenatal 16-18 W,RNA-Seq,150,265444200,PRJNA281204,SAMN03485902,125235414,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996323,FB_S6,GSM1658363,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658363,Brain,SRP057196,cortex
SRR1975006,prenatal 16-18 W,RNA-Seq,150,250145100,PRJNA281204,SAMN03485903,115866482,nochipID4,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996324,FB_S6,GSM1658364,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658364,Brain,SRP057196,cortex
SRR1975007,prenatal 16-18 W,RNA-Seq,150,330069150,PRJNA281204,SAMN03485904,152931663,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996325,FB_S6,GSM1658365,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658365,Brain,SRP057196,cortex
SRR1975008,prenatal 16-18 W,RNA-Seq,150,249492600,PRJNA281204,SAMN03485905,115438117,nochipID4,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996326,FB_S6,GSM1658366,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658366,Brain,SRP057196,cortex
