Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type_or_stage,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,create_date,version
SRR3555682,RNA-Seq,192,312005376,PRJNA322308,SAMN05151163,244319403,Liver bud 1,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782476,GSM2170874,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170874,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555683,RNA-Seq,192,245312256,PRJNA322308,SAMN05151164,193773190,Liver bud 1,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782477,GSM2170875,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170875,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555684,RNA-Seq,192,223474368,PRJNA322308,SAMN05151165,175618102,Liver bud 1,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782478,GSM2170876,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170876,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555685,RNA-Seq,192,235789056,PRJNA322308,SAMN05151166,183975510,Liver bud 1,GEO,public,"""sra_fastq_run.zq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782479,GSM2170877,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170877,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555686,RNA-Seq,192,287196480,PRJNA322308,SAMN05151167,225493159,Liver bud 1,GEO,public,"""sra_run.zq_fastq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782480,GSM2170878,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170878,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555687,RNA-Seq,200,379531000,PRJNA322308,SAMN05151168,321865205,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782481,GSM2170879,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170879,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555688,RNA-Seq,200,445144600,PRJNA322308,SAMN05151169,376719252,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782482,GSM2170880,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170880,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555689,RNA-Seq,200,424075200,PRJNA322308,SAMN05151170,359557362,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782483,GSM2170881,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170881,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555690,RNA-Seq,200,418215600,PRJNA322308,SAMN05151171,353764879,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782484,GSM2170882,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170882,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555691,RNA-Seq,200,595635000,PRJNA322308,SAMN05151249,504472633,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782485,GSM2170883,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170883,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555692,RNA-Seq,200,544862800,PRJNA322308,SAMN05151250,460427069,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782486,GSM2170884,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170884,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555693,RNA-Seq,200,463686400,PRJNA322308,SAMN05151251,393757729,Liver bud 2,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782487,GSM2170885,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170885,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555694,RNA-Seq,200,443350200,PRJNA322308,SAMN05151252,376919106,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782488,GSM2170886,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170886,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555695,RNA-Seq,200,405906400,PRJNA322308,SAMN05151253,346022866,Liver bud 2,GEO,public,"""run.zq_sra""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782489,GSM2170887,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170887,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555696,RNA-Seq,200,425045600,PRJNA322308,SAMN05151254,357586989,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782490,GSM2170888,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170888,liver bud,SRP075475,2016-05-20T14:28:00Z,1
SRR3555697,RNA-Seq,200,465697600,PRJNA322308,SAMN05151255,394374493,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""s3_gs_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782491,GSM2170889,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170889,liver bud,SRP075475,2016-05-20T14:31:00Z,1
SRR3555698,RNA-Seq,200,551763800,PRJNA322308,SAMN05151256,465619232,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782492,GSM2170890,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170890,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555699,RNA-Seq,200,402691000,PRJNA322308,SAMN05151257,342390604,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782493,GSM2170891,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170891,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555700,RNA-Seq,200,527491400,PRJNA322308,SAMN05151258,446552162,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782494,GSM2170892,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170892,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555701,RNA-Seq,200,566096200,PRJNA322308,SAMN05151259,478940841,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782495,GSM2170893,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170893,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555702,RNA-Seq,200,365672000,PRJNA322308,SAMN05151260,309566708,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782496,GSM2170894,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170894,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555703,RNA-Seq,200,231754600,PRJNA322308,SAMN05151261,196903803,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782497,GSM2170895,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170895,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555704,RNA-Seq,200,125623800,PRJNA322308,SAMN05151262,105871806,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""gs_s3_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782498,GSM2170896,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170896,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555705,RNA-Seq,200,435117200,PRJNA322308,SAMN05151263,367191592,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782499,GSM2170897,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170897,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555706,RNA-Seq,200,423071600,PRJNA322308,SAMN05151264,358331153,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782500,GSM2170898,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170898,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555707,RNA-Seq,200,250098400,PRJNA322308,SAMN05151265,211485201,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782501,GSM2170899,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170899,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555708,RNA-Seq,200,354638600,PRJNA322308,SAMN05151266,299678601,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""ncbi_s3_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782502,GSM2170900,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170900,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555709,RNA-Seq,200,307999200,PRJNA322308,SAMN05151267,261555869,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""s3_ncbi_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782503,GSM2170901,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170901,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555710,RNA-Seq,200,369877800,PRJNA322308,SAMN05151270,312191721,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782504,GSM2170902,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170902,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555711,RNA-Seq,200,466559800,PRJNA322308,SAMN05151271,393622487,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782505,GSM2170903,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170903,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555712,RNA-Seq,200,461018600,PRJNA322308,SAMN05151272,386815115,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782506,GSM2170904,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170904,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555713,RNA-Seq,200,424778600,PRJNA322308,SAMN05151273,359524002,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782507,GSM2170905,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170905,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555714,RNA-Seq,200,520858200,PRJNA322308,SAMN05151268,441122326,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782508,GSM2170906,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170906,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555715,RNA-Seq,200,519751400,PRJNA322308,SAMN05151269,439327585,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782509,GSM2170907,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170907,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555716,RNA-Seq,200,438434000,PRJNA322308,SAMN05151274,372707316,Liver bud 2,GEO,public,"""sra_fastq_run.zq""","""gs_s3_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782510,GSM2170908,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170908,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555717,RNA-Seq,200,481163600,PRJNA322308,SAMN05151275,407511362,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""ncbi_s3_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782511,GSM2170909,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170909,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555718,RNA-Seq,200,513118400,PRJNA322308,SAMN05151276,434939818,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782512,GSM2170910,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170910,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555719,RNA-Seq,200,465002800,PRJNA322308,SAMN05151277,394325647,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782513,GSM2170911,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170911,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555720,RNA-Seq,200,501434800,PRJNA322308,SAMN05151278,424508635,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782514,GSM2170912,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170912,liver bud,SRP075475,2016-05-20T14:31:00Z,1
SRR3555721,RNA-Seq,200,421220000,PRJNA322308,SAMN05151279,356668109,Liver bud 2,GEO,public,"""sra_run.zq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782515,GSM2170913,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170913,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555722,RNA-Seq,200,287475600,PRJNA322308,SAMN05151280,244444045,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782516,GSM2170914,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170914,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555723,RNA-Seq,200,635214600,PRJNA322308,SAMN05151281,536125995,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782517,GSM2170915,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170915,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555724,RNA-Seq,200,542196400,PRJNA322308,SAMN05151282,457950791,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""s3_ncbi_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782518,GSM2170916,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170916,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555725,RNA-Seq,200,481875800,PRJNA322308,SAMN05151283,409071376,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782519,GSM2170917,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170917,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555726,RNA-Seq,200,516128000,PRJNA322308,SAMN05151284,437557624,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782520,GSM2170918,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170918,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555727,RNA-Seq,200,355485000,PRJNA322308,SAMN05151285,301784242,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782521,GSM2170919,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170919,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555728,RNA-Seq,200,528603200,PRJNA322308,SAMN05151286,446520368,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782522,GSM2170920,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170920,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555729,RNA-Seq,200,303835600,PRJNA322308,SAMN05151287,258140803,Liver bud 2,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782523,GSM2170921,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170921,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555730,RNA-Seq,200,569267600,PRJNA322308,SAMN05151288,478051869,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782524,GSM2170922,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170922,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555731,RNA-Seq,200,462692600,PRJNA322308,SAMN05151289,390575006,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782525,GSM2170923,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170923,liver bud,SRP075475,2016-05-20T14:29:00Z,1
SRR3555732,RNA-Seq,200,526278400,PRJNA322308,SAMN05151290,443439664,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782526,GSM2170924,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170924,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555733,RNA-Seq,200,422618200,PRJNA322308,SAMN05151291,358570448,Liver bud 2,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782527,GSM2170925,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170925,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555734,RNA-Seq,200,501564200,PRJNA322308,SAMN05151292,423683307,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782528,GSM2170926,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170926,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555735,RNA-Seq,200,440135200,PRJNA322308,SAMN05151293,374147632,Liver bud 2,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782529,GSM2170927,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170927,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555736,RNA-Seq,200,481378200,PRJNA322308,SAMN05151294,406141230,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782530,GSM2170928,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170928,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555737,RNA-Seq,200,384957400,PRJNA322308,SAMN05151295,323087814,Liver bud 2,GEO,public,"""run.zq_sra_fastq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782531,GSM2170929,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170929,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555738,RNA-Seq,200,382991400,PRJNA322308,SAMN05151296,324789796,Liver bud 2,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782532,GSM2170930,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170930,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555739,RNA-Seq,200,499511000,PRJNA322308,SAMN05151297,422888500,Liver bud 2,GEO,public,"""run.zq_sra""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782533,GSM2170931,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170931,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555740,RNA-Seq,200,463127200,PRJNA322308,SAMN05151298,391150259,Liver bud 2,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782534,GSM2170932,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170932,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555741,RNA-Seq,200,305612600,PRJNA322308,SAMN05151299,259834252,Liver bud 2,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782535,GSM2170933,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170933,liver bud,SRP075475,2016-05-20T14:30:00Z,1
SRR3555742,RNA-Seq,200,449187600,PRJNA322308,SAMN05151300,377846846,Liver bud 2,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782536,GSM2170934,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170934,liver bud,SRP075475,2016-05-20T14:30:00Z,1
